PeakID (cmd=annotatePeaks.pl PLACseq_anchor2.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1477	chr6	12100001	12150000	+	0	NA	Intergenic	Intergenic	-15420	NR_003631	625347	Mm.389084	NM_001039041	ENSMUSG00000057223	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo
136	chr1	39400001	39450000	+	0	NA	intron (NM_001357522, intron 2 of 18)	HAL1b|LINE|L1	53747	NM_018775	54610	Mm.387293	NM_018775	ENSMUSG00000003134	Tbc1d8	AD3|HBLP1|VRP	TBC1 domain family, member 8	protein-coding
864	chr11	100250001	100300000	+	0	NA	Intergenic	Intergenic	-5049	NM_212483	68239	Mm.158190	NM_212483	ENSMUSG00000053654	Krt42	2410039E07Rik|K17n|Ka22|ecat6	keratin 42	protein-coding
947	chr9	69300001	69350000	+	0	NA	intron (NM_001289916, intron 1 of 9)	B4A|SINE|B4	35159	NM_001289916	19883	Mm.378450	NM_013646	ENSMUSG00000032238	Rora	9530021D13Rik|Nr1f1|ROR1|ROR2|ROR3|nmf267|sg|staggerer|tmgc26	RAR-related orphan receptor alpha	protein-coding
667	chr2	116050001	116100000	+	0	NA	non-coding (NR_033447, exon 1 of 1)	non-coding (NR_033447, exon 1 of 1)	1096	NR_033447	69974	Mm.440293	NR_033447		2810405F15Rik	-	RIKEN cDNA 2810405F15 gene	ncRNA
1570	chr6	123550001	123600000	+	0	NA	Intergenic	RMER17D2|LTR|ERVK	-41594	NM_001104635	546912	Mm.469876	NM_001104635	ENSMUSG00000093820	Vmn2r21	EG546912	vomeronasal 2, receptor 21	protein-coding
1433	chr10	80100001	80150000	+	0	NA	intron (NR_126043, intron 2 of 10)	intron (NR_126043, intron 2 of 10)	9205	NM_011492	20869	Mm.44231	NM_011492	ENSMUSG00000003068	Stk11	AA408040|Lkb1|Par-4|R75140	serine/threonine kinase 11	protein-coding
805	chr11	17950001	18000000	+	0	NA	Intergenic	(TA)n|Simple_repeat|Simple_repeat	21030	NR_131915	102633673	Mm.396603	NR_131915	ENSMUSG00000086468	Etaa1os	2900053O20Rik|4930542E09Rik	Ewing tumor-associated antigen 1, opposite strand	ncRNA
985	chr9	114900001	114950000	+	0	NA	intron (NM_175380, intron 1 of 7)	intron (NM_175380, intron 1 of 7)	8987	NM_175380	333433	Mm.38198	NM_175380	ENSMUSG00000050627	Gpd1l	2210409H23Rik|D9Ertd660e	glycerol-3-phosphate dehydrogenase 1-like	protein-coding
399	chr15	94500001	94550000	+	0	NA	intron (NM_172437, intron 8 of 8)	RCHARR1|DNA|hAT-Charlie	18507	NM_172437	78895	Mm.34344	NM_172437	ENSMUSG00000033356	Pus7l	3000003F02Rik	pseudouridylate synthase 7-like	protein-coding
1378	chr10	14350001	14400000	+	0	NA	Intergenic	(GGAA)n|Simple_repeat|Simple_repeat	170036	NM_001002268	215798	Mm.440142	NM_001002268	ENSMUSG00000039116	Adgrg6	1190004A11Rik|AI449247|AW045736|DREG|Gm222|Gpr126	adhesion G protein-coupled receptor G6	protein-coding
1254	chr3	105900001	105950000	+	0	NA	TTS (NM_027025)	TTS (NM_027025)	7664	NM_001033780	433638	Mm.239081	NM_001033780	ENSMUSG00000074342	I830077J02Rik	-	RIKEN cDNA I830077J02 gene	protein-coding
1001	chr13	13350001	13400000	+	0	NA	intron (NM_031999, intron 1 of 6)	intron (NM_031999, intron 1 of 6)	18624	NM_031999	83924	Mm.379269	NM_031999	ENSMUSG00000021306	Gpr137b	AI788917|AU016435|AW546472|C730041E01|C80550|C80741|D13Abb1e|Tm7sf1	G protein-coupled receptor 137B	protein-coding
1502	chr6	52200001	52250000	+	0	NA	intron (NM_010456, intron 1 of 1)	intron (NM_010456, intron 1 of 1)	2370	NM_010456	15405	Mm.4694	NM_010456	ENSMUSG00000038227	Hoxa9	D6a9|Hox-1.7	homeobox A9	protein-coding
126	chr1	21950001	22000000	+	0	NA	Intergenic	L1MA7|LINE|L1	-12350	NM_001310477	226922	Mm.336519	NM_023872	ENSMUSG00000028033	Kcnq5	7730402H11|9230107O05Rik|AA589396|D1Mgi1	potassium voltage-gated channel, subfamily Q, member 5	protein-coding
1227	chr3	86100001	86150000	+	0	NA	intron (NM_001082414, intron 14 of 14)	intron (NM_001082414, intron 14 of 14)	13858	NR_004417	19870		NR_004417	ENSMUSG00000064984	Snord73a	Rnu73a|U73a	small nucleolar RNA, C/D box U73A	snoRNA
302	chr18	50100001	50150000	+	0	NA	Intergenic	RLTR9F|LTR|ERVK	-3201	NM_008292	15488	Mm.277857	NM_008292	ENSMUSG00000024507	Hsd17b4	17-beta-HSD|17[b]-HSD|DBP|MFE-2|MFP2|MPF-2|Mfp-2|perMFE-2	hydroxysteroid (17-beta) dehydrogenase 4	protein-coding
1872	chr5	98300001	98350000	+	0	NA	Intergenic	Lx9|LINE|L1	-4304	NM_001024614	75784	Mm.443240	NM_001024614	ENSMUSG00000057816	Cfap299	1700007G11Rik|4930428O21Rik	cilia and flagella associated protein 299	protein-coding
441	chr16	33150001	33200000	+	0	NA	Intergenic	Intergenic	-10071	NM_176840	106326	Mm.486405	NM_176840	ENSMUSG00000022807	Osbpl11	9430097N02Rik|AI132306|AU019795|ORP-11	oxysterol binding protein-like 11	protein-coding
718	chr2	176900001	176950000	+	0	NA	intron (NM_001305137, intron 1 of 5).2	intron (NM_001305137, intron 1 of 5).2	2813	NR_130970	102639598	Mm.379980	NM_029813	ENSMUSG00000074527	Gm14296	-	predicted gene 14296	protein-coding
1390	chr10	25450001	25500000	+	0	NA	intron (NM_001358753, intron 8 of 18)	intron (NM_001358753, intron 8 of 18)	61272	NM_001195596	100504474	Mm.46323	NM_001195596	ENSMUSG00000096546	Smlr1	2010003K15Rik	small leucine-rich protein 1	protein-coding
1353	chr8	116700001	116750000	+	0	NA	intron (NM_029441, intron 1 of 6)	intron (NM_029441, intron 1 of 6)	7991	NM_029441	75796	Mm.159575	NM_029441	ENSMUSG00000031758	Cdyl2	1700029M19Rik|4930453I21Rik|Gm20194	chromodomain protein, Y chromosome-like 2	protein-coding
1614	chr7	10050001	10100000	+	0	NA	Intergenic	MMSAT4|Satellite|Satellite	-21822	NM_001105178	434117	Mm.247383	NM_001105178	ENSMUSG00000094606	Vmn2r50	EG434117	vomeronasal 2, receptor 50	protein-coding
892	chr11	120750001	120800000	+	0	NA	Intergenic	Intergenic	9204	NM_009053	19719	Mm.871	NM_009053	ENSMUSG00000025158	Rfng	-	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	protein-coding
951	chr9	73050001	73100000	+	0	NA	intron (NM_001301232, intron 1 of 5)	PB1D10|SINE|Alu	10852	NM_001301232	11891	Mm.34867	NM_023635	ENSMUSG00000032202	Rab27a	2210402C08Rik|2410003M20Rik|4933437C11Rik|ash	RAB27A, member RAS oncogene family	protein-coding
1313	chr8	47350001	47400000	+	0	NA	Intergenic	B4|SINE|B4	-22652	NM_175162	71069	Mm.23973	NM_175162	ENSMUSG00000038143	Stox2	4933409N07Rik|AI449080|AI835114|mKIAA1392	storkhead box 2	protein-coding
1480	chr6	17800001	17850000	+	0	NA	intron (NM_001083315, intron 2 of 14)	MuRRS4-int|LTR|ERV1	75830	NM_001083315	64213	Mm.12051	NM_022332	ENSMUSG00000029534	St7	9430001H04Rik|Fam4a2|HELG|RAY1|SEN4|TSG7	suppression of tumorigenicity 7	protein-coding
1310	chr8	35700001	35750000	+	0	NA	Intergenic	Intergenic	-40723	NM_001370844	100502846		NM_001370844	ENSMUSG00000109372	Gm19410	-	predicted gene, 19410	protein-coding
375	chr15	60800001	60850000	+	0	NA	promoter-TSS (NM_001162926)	promoter-TSS (NM_001162926)	80	NM_001162926	399603	Mm.411968	NM_207269	ENSMUSG00000072568	Lratd2	BF642811|D330050I23Rik|Fam84b	LRAT domain containing 1	protein-coding
862	chr11	98200001	98250000	+	0	NA	intron (NM_026952, intron 6 of 12)	intron (NM_026952, intron 6 of 12)	21695	NM_001109628	69131	Mm.260516	NM_026952	ENSMUSG00000003119	Cdk12	1810022J16Rik|AI646528|Crk7|Crkrs|D11Ertd752e|Pksc	cyclin-dependent kinase 12	protein-coding
665	chr2	114100001	114150000	+	0	NA	intron (NM_001290788, intron 23 of 33)	Lx3_Mus|LINE|L1	25570	NR_105968	102465982		NR_105968	ENSMUSG00000098464	Mir7002	Gm27429|mmu-mir-7002	microRNA 7002	ncRNA
833	chr11	62500001	62550000	+	0	NA	TTS (NM_028448)	TTS (NM_028448)	14261	NM_028448	73139	Mm.390409	NM_028448	ENSMUSG00000018509	Cenpv	3110013H01Rik|AA671303|Prr6	centromere protein V	protein-coding
557	chr12	100500001	100550000	+	0	NA	Intergenic	Intergenic	-4178	NM_001033213	104718	Mm.295441	NM_001033213	ENSMUSG00000033530	Ttc7b	AA408451|Ttc7l1	tetratricopeptide repeat domain 7B	protein-coding
1884	chr5	113050001	113100000	+	0	NA	TTS (NM_001359007)	TTS (NM_001359007)	-4883	NM_007773	12961	Mm.1215	NM_007773	ENSMUSG00000042240	Crybb2	Cryb-2	crystallin, beta B2	protein-coding
286	chr18	32800001	32850000	+	0	NA	intron (NR_045381, intron 2 of 4)	L1VL4|LINE|L1	8140	NR_033206	53603	Mm.143716	NM_021367	ENSMUSG00000024379	Tslp	-	thymic stromal lymphopoietin	protein-coding
75	chr17	36750001	36800000	+	0	NA	exon (NM_177637, exon 5 of 6)	exon (NM_177637, exon 5 of 6)	2090	NM_177637	224761	Mm.246584	NM_177637	ENSMUSG00000037246	H2-M10.5	6.9H	histocompatibility 2, M region locus 10.5	protein-coding
98	chr17	66450001	66500000	+	0	NA	Intergenic	MTB_Mm|LTR|ERVL-MaLR	-25250	NM_172963	68617	Mm.33421	NM_172963	ENSMUSG00000052105	Mtcl1	1110012J17Rik|Ccdc165|D130071O13|Kiaa0802|Soga2|mKIAA0802|t8219b25	microtubule crosslinking factor 1	protein-coding
759	chrX	73250001	73300000	+	0	NA	Intergenic	L1Md_T|LINE|L1	-9610	NM_011727	22446	Mm.336117	NM_011727	ENSMUSG00000058147	Xlr3c	Xlr3b	X-linked lymphocyte-regulated 3C	protein-coding
123	chr1	16400001	16450000	+	0	NA	intron (NM_001347045, intron 4 of 10)	L1Md_F2|LINE|L1	94115	NM_001347044	29819	Mm.216257	NM_025303	ENSMUSG00000025920	Stau2	-	staufen double-stranded RNA binding protein 2	protein-coding
982	chr9	110050001	110100000	+	0	NA	intron (NM_001205332, intron 14 of 17)	intron (NM_001205332, intron 14 of 17)	22979	NM_001311164	17758	Mm.217318	NM_008633	ENSMUSG00000032479	Map4	AA407148|MAP-4|Mtap-4|Mtap4	microtubule-associated protein 4	protein-coding
1125	chr14	37000001	37050000	+	0	NA	Intergenic	L1M4|LINE|L1	24014	NM_021340	57811	Mm.20460	NM_021340	ENSMUSG00000021804	Rgr	-	retinal G protein coupled receptor	protein-coding
820	chr11	44500001	44550000	+	0	NA	exon (NM_001363166, exon 2 of 11)	exon (NM_001363166, exon 2 of 11)	4711	NM_001363166	74315	Mm.156771	NM_028862	ENSMUSG00000019189	Rnf145	3732413I11Rik|TMRF1	ring finger protein 145	protein-coding
1275	chr3	136850001	136900000	+	0	NA	intron (NM_001293622, intron 3 of 12)	intron (NM_001293622, intron 3 of 12)	204934	NM_008913	19055	Mm.331389	NM_008913	ENSMUSG00000028161	Ppp3ca	2900074D19Rik|CN|Caln|Calna|CnA	protein phosphatase 3, catalytic subunit, alpha isoform	protein-coding
1777	chr4	115950001	116000000	+	0	NA	Intergenic	Intergenic	-35074	NM_130865	140477	Mm.213206	NM_130865	ENSMUSG00000028707	Dmbx1	Atx|Cdmx|Mbx|Otx3	diencephalon/mesencephalon homeobox 1	protein-coding
1086	chr13	104800001	104850000	+	0	NA	intron (NM_026075, intron 1 of 4)	intron (NM_026075, intron 1 of 4)	7830	NR_135272	67288	Mm.125465	NM_026075	ENSMUSG00000021716	Srek1ip1	3110031B13Rik|AI462702|AV348305|AW121048|Sfrs12ip1|Srsf12ip1	splicing regulatory glutamine/lysine-rich protein 1interacting protein 1	protein-coding
778	chrX	126000001	126050000	+	0	NA	Intergenic	Intergenic	809004	NM_177705	237029	Mm.60998	NM_177705	ENSMUSG00000058670	4932411N23Rik	-	RIKEN cDNA 4932411N23 gene	protein-coding
1003	chr13	14050001	14100000	+	0	NA	intron (NM_194262, intron 2 of 23)	intron (NM_194262, intron 2 of 23)	11216	NM_194262	94246	Mm.439784	NM_194262	ENSMUSG00000039219	Arid4b	BCAA|BRCAA1|RBBP1L1|Rbp1l1|SAP180	AT rich interactive domain 4B (RBP1-like)	protein-coding
937	chr9	64450001	64500000	+	0	NA	intron (NM_172522, intron 1 of 22)	intron (NM_172522, intron 1 of 22)	89374	NM_001134399	214058	Mm.127721	NM_172522	ENSMUSG00000036466	Megf11	2410080H04Rik|D130061K05	multiple EGF-like-domains 11	protein-coding
1470	chr10	123000001	123050000	+	0	NA	intron (NM_001163025, intron 19 of 33)	B1_Mus2|SINE|Alu	-39276	NR_029527	387251		NR_029527	ENSMUSG00000065406	Mirlet7i	Mirnlet7i|let-7i|mmu-let-7i	microRNA let7i	ncRNA
1274	chr3	135200001	135250000	+	0	NA	exon (NM_173762, exon 12 of 46)	exon (NM_173762, exon 12 of 46)	12437	NM_173762	229841	Mm.161470	NM_173762	ENSMUSG00000045328	Cenpe	312kDa|AU019344|BC049989|C530022J18|CENP-E|Kif10	centromere protein E	protein-coding
1603	chr7	4950001	5000000	+	0	NA	Intergenic	B3A|SINE|B2	-4039	NM_001200041	381835	Mm.297828	NM_001200041	ENSMUSG00000085272	Sbk3	Gm1078|Sgk110	SH3 domain binding kinase family, member 3	protein-coding
1143	chr14	57900001	57950000	+	0	NA	intron (NM_028643, intron 8 of 11)	intron (NM_028643, intron 8 of 11)	-34664	NM_001360097	75965	Mm.29044	NM_029492	ENSMUSG00000021969	Zdhhc20	4930542A17Rik|5033406L14Rik|AI448102|B230110O18Rik|HK11	zinc finger, DHHC domain containing 20	protein-coding
376	chr15	60150001	60200000	+	0	NA	Intergenic	L1_Mus3|LINE|L1	-158382	NM_027668	71088	Mm.425950	NM_027668	ENSMUSG00000071749	4933412E24Rik	-	RIKEN cDNA 4933412E24 gene	protein-coding
519	chr12	35150001	35200000	+	0	NA	Intergenic	B3|SINE|B2	19897	NR_030449	751520		NR_030449	ENSMUSG00000076253	Mir680-3	Mirn680-3	microRNA 680-3	ncRNA
1634	chr7	25500001	25550000	+	0	NA	intron (NM_001113369, intron 3 of 6)	L1M4|LINE|L1	15004	NM_001113368	26367	Mm.439731	NM_007543	ENSMUSG00000054385	Ceacam2	AI267129|Bgp2|Ceacam2-L	carcinoembryonic antigen-related cell adhesion molecule 2	protein-coding
1388	chr10	22400001	22450000	+	0	NA	Intergenic	L1_Mus2|LINE|L1	22187	NR_028580	100038752	Mm.392859	NR_028580	ENSMUSG00000096937	Gm10825	-	predicted gene 10825	ncRNA
1517	chr6	66500001	66550000	+	0	NA	Intergenic	Intergenic	-10221	NM_019499	56150	Mm.489653	NM_019499	ENSMUSG00000029910	Mad2l1	AA673185|MAD2	MAD2 mitotic arrest deficient-like 1	protein-coding
1903	chr5	135750001	135800000	+	0	NA	intron (NM_029659, intron 1 of 8)	intron (NM_029659, intron 1 of 8)	3301	NM_001289555	76571	Mm.247666	NM_029659	ENSMUSG00000019178	Styxl1	1700011C14Rik|Dusp24|Mkstyx	serine/threonine/tyrosine interacting-like 1	protein-coding
757	chrX	70500001	70550000	+	0	NA	Intergenic	L1Md_F3|LINE|L1	-20558	NM_001081476	628053	Mm.439630	NM_001081476		Gm14725	-	predicted gene 14725	protein-coding
1379	chr10	18200001	18250000	+	0	NA	exon (NM_001346751, exon 3 of 5)	exon (NM_001346751, exon 3 of 5)	9981	NM_144820	215814	Mm.296565	NM_144820	ENSMUSG00000059554	Ccdc28a	1700009P13Rik|AI480677	coiled-coil domain containing 28A	protein-coding
1371	chr10	10300001	10350000	+	0	NA	Intergenic	Intergenic	147399	NM_001127353	215772	Mm.246573	NM_172547	ENSMUSG00000050994	Adgb	9130014G24Rik	androglobin	protein-coding
1099	chr13	114950001	115000000	+	0	NA	intron (NM_001033228, intron 22 of 28)	intron (NM_001033228, intron 22 of 28)	-42900	NM_008396	16398	Mm.5007	NM_008396	ENSMUSG00000015533	Itga2	CD49B|DX5|GPIa	integrin alpha 2	protein-coding
581	chr2	5800001	5850000	+	0	NA	intron (NM_001356501, intron 3 of 11)	B3|SINE|B2	-20034	NM_016918	53893	Mm.251904	NM_016918	ENSMUSG00000025817	Nudt5	-	nudix (nucleoside diphosphate linked moiety X)-type motif 5	protein-coding
350	chr15	25700001	25750000	+	0	NA	intron (NM_019472, intron 6 of 40)	intron (NM_019472, intron 6 of 40)	-28206	NM_001353142	17909	Mm.60590	NM_019472	ENSMUSG00000022272	Myo10	AW048724|D15Ertd600e|mKIAA0799|myosin-X	myosin X	protein-coding
104	chr17	74250001	74300000	+	0	NA	intron (NM_133771, intron 1 of 8)	L2a|LINE|L2	19863	NM_133771	76890	Mm.311874	NM_133771	ENSMUSG00000058704	Memo1	0610016J10Rik|D930048L02Rik	mediator of cell motility 1	protein-coding
901	chr9	20600001	20650000	+	0	NA	Intergenic	MERVL-int|LTR|ERVL	17525	NR_033729	66662	Mm.477847	NM_175110	ENSMUSG00000062470	Fbxl12os	5730577I03Rik	F-box and leucine-rich repeat protein 12, opposite strand	pseudo
749	chrX	42250001	42300000	+	0	NA	intron (NM_001358225, intron 32 of 32)	RLTR17B_Mm|LTR|ERVK	124299	NM_021465	20843	Mm.290422	NM_021465	ENSMUSG00000025862	Stag2	9230105L23Rik|B230112I07Rik|SA-2|SAP2	stromal antigen 2	protein-coding
1690	chr7	107700001	107750000	+	0	NA	intron (NM_001357436, intron 12 of 22)	intron (NM_001357436, intron 12 of 22)	33032	NM_177216	320635	Mm.132828	NM_177216	ENSMUSG00000048065	Cyb5r2	D630003K02Rik|b5R.2	cytochrome b5 reductase 2	protein-coding
158	chr1	57950001	58000000	+	0	NA	Intergenic	L1Md_A|LINE|L1	-4916	NM_001159864	51960	Mm.339711	NM_030211	ENSMUSG00000054770	Kctd18	4932411A20Rik|6530404F10Rik	potassium channel tetramerisation domain containing 18	protein-coding
6	chr19	8250001	8300000	+	0	NA	Intergenic	Intergenic	-56100	NM_001347426	236293	Mm.440581	NM_172776	ENSMUSG00000075044	Slc22a29	D630002G06Rik	solute carrier family 22. member 29	protein-coding
1419	chr10	60350001	60400000	+	0	NA	intron (NR_045556, intron 37 of 68)	intron (NR_045556, intron 37 of 68)	-24726	NM_001164374	100302688	Mm.444135	NM_001164374	ENSMUSG00000090439	Gm17455	-	predicted gene, 17455	protein-coding
1340	chr8	104550001	104600000	+	0	NA	Intergenic	RSINE1|SINE|B4	-16472	NM_001024606	382051	Mm.290750	NM_001024606	ENSMUSG00000048371	Pdp2	4833426J09Rik|Gm1705|mKIAA1348	pyruvate dehyrogenase phosphatase catalytic subunit 2	protein-coding
1124	chr14	34750001	34800000	+	0	NA	Intergenic	Intergenic	-45136	NM_008166	14803	Mm.121569	NM_008166	ENSMUSG00000041078	Grid1	GluD1|GluRdelta1	glutamate receptor, ionotropic, delta 1	protein-coding
1701	chr7	118950001	119000000	+	0	NA	3' UTR (NM_022420, exon 4 of 4)	3' UTR (NM_022420, exon 4 of 4)	20211	NM_001195774	64297	Mm.103439	NM_022420	ENSMUSG00000008734	Gprc5b	AW125761|Raig2	G protein-coupled receptor, family C, group 5, member B	protein-coding
1868	chr5	95550001	95600000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	64258	NM_001167793	100041354	Mm.422721	NM_001122678	ENSMUSG00000079423	Gm3286	-	predicted gene 3286	protein-coding
306	chr18	61700001	61750000	+	0	NA	intron (NM_021296, intron 1 of 3)	L2a|LINE|L2	1331	NM_021296	17714	Mm.269657	NM_021296	ENSMUSG00000024580	Grpel2	mt-GrpE#2|mt-Grpel2	GrpE-like 2, mitochondrial	protein-coding
678	chr2	131700001	131750000	+	0	NA	Intergenic	MTE2a-int|LTR|ERVL-MaLR	122656	NR_029381	414081	Mm.246905	NR_029381	ENSMUSG00000086822	5330413P13Rik	-	RIKEN cDNA 5330413P13 gene	ncRNA
1613	chr7	9750001	9800000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-4429	NM_001105076	100042894	Mm.465204	NM_001105076	ENSMUSG00000090342	Vmn2r46	-	vomeronasal 2, receptor 46	protein-coding
1728	chr4	12000001	12050000	+	0	NA	Intergenic	(GAAA)n|Simple_repeat|Simple_repeat	58426	NR_040577	100503636	Mm.209078	NR_040577		1700123M08Rik	1600025K15Rik	RIKEN cDNA 1700123M08 gene	ncRNA
1717	chr7	142450001	142500000	+	0	NA	intron (NM_019391, intron 1 of 10)	intron (NM_019391, intron 1 of 10)	-2013	NM_001271523	16985	Mm.234003	NM_019391	ENSMUSG00000018819	Lsp1	Lsp-1|WP34|p50|pp52	lymphocyte specific 1	protein-coding
10	chr19	10950001	11000000	+	0	NA	promoter-TSS (NM_023529)	promoter-TSS (NM_023529)	-330	NM_023529	69826	Mm.273404	NM_023529	ENSMUSG00000024731	Ms4a10	2010001N17Rik	membrane-spanning 4-domains, subfamily A, member 10	protein-coding
858	chr11	88800001	88850000	+	0	NA	Intergenic	Intergenic	26503	NM_009648	11640	Mm.2969	NM_009648	ENSMUSG00000018428	Akap1	AKAP121|AKAP84|Akap|C76494|C81186|DAKAP1|S-AKAP84	A kinase (PRKA) anchor protein 1	protein-coding
505	chr12	20500001	20550000	+	0	NA	Intergenic	RLTR11A2|LTR|ERVK	290779	NR_015521	69513	Mm.273972	NR_015521	ENSMUSG00000099759	1700030C10Rik	-	RIKEN cDNA 1700030C10 gene	ncRNA
1527	chr6	71800001	71850000	+	0	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	-1216	NM_025430	66223	Mm.28579	NM_025430	ENSMUSG00000052962	Mrpl35	1110066C01Rik	mitochondrial ribosomal protein L35	protein-coding
308	chr18	61450001	61500000	+	0	NA	intron (NR_045419, intron 1 of 3)	(CA)n|Simple_repeat|Simple_repeat	9607	NR_045419	442846	Mm.417648	NR_045419	ENSMUSG00000118229	Lncbate10	A530050N04Rik	brown adipose tissue enriched long noncoding RNA 10	ncRNA
321	chr18	74950001	75000000	+	0	NA	intron (NR_110446, intron 3 of 6)	B1_Mur2|SINE|Alu	6547	NR_110446	71545	Mm.488094	NR_110446	ENSMUSG00000118384	9030625G05Rik	-	RIKEN cDNA 9030625G05 gene	ncRNA
882	chr11	114850001	114900000	+	0	NA	Intergenic	Intergenic	-15041	NM_001359812	217303	Mm.294439	NM_170758	ENSMUSG00000034652	Cd300a	B230315M08Rik|Clm8|LMIR1|MAIR-1|MAIR-I|MAIR-Ia|MMAC8|Pigr4|mcpir1	CD300A molecule	protein-coding
837	chr11	69850001	69900000	+	0	NA	Intergenic	ORR1A1|LTR|ERVL-MaLR	3055	NM_001195710	100503361	Mm.340490	NM_001195710	ENSMUSG00000094845	Tmem95	432576	transmembrane protein 95	protein-coding
1736	chr4	34200001	34250000	+	0	NA	Intergenic	(TTGG)n|Simple_repeat|Simple_repeat	-174933	NM_026293	67652	Mm.55848	NM_026293	ENSMUSG00000028264	Spaca1	1700124L11Rik|4930540L03Rik	sperm acrosome associated 1	protein-coding
245	chr1	165100001	165150000	+	0	NA	Intergenic	B1_Mur2|SINE|Alu	-33070	NR_040480	75857	Mm.109021	NR_040480	ENSMUSG00000102408	4930568G15Rik	-	RIKEN cDNA 4930568G15 gene	ncRNA
1347	chr8	109750001	109800000	+	0	NA	Intergenic	RSINE1|SINE|B4	-3583	NM_001301211	11765	Mm.37210	NM_009677	ENSMUSG00000031731	Ap1g1	AA409002|AU041323|AW551707|Adtg|D8Ertd374e	adaptor protein complex AP-1, gamma 1 subunit	protein-coding
703	chr2	164850001	164900000	+	0	NA	Intergenic	B2_Mm1a|SINE|B2	-4368	NM_146129	228866	Mm.241134	NM_146129	ENSMUSG00000039849	Pcif1	2310022K11Rik|C20orf67|CAPAM|F730014I05Rik	PDX1 C-terminal inhibiting factor 1	protein-coding
1657	chr7	66650001	66700000	+	0	NA	intron (NM_080443, intron 4 of 5)	intron (NM_080443, intron 4 of 5)	14561	NR_003961	117589	Mm.34785	NM_080443	ENSMUSG00000030509	Asb7	AI449039|Asb-7|D030055C23Rik	ankyrin repeat and SOCS box-containing 7	protein-coding
1370	chr10	8200001	8250000	+	0	NA	intron (NM_177387, intron 7 of 7)	intron (NM_177387, intron 7 of 7)	-268877	NM_138667	68652	Mm.193041	NM_138667	ENSMUSG00000015755	Tab2	1110030N06Rik|A530078N03Rik|Map3k7ip2|mKIAA0733	TGF-beta activated kinase 1/MAP3K7 binding protein 2	protein-coding
912	chr9	36750001	36800000	+	0	NA	Intergenic	Intergenic	-7378	NM_008408	16430	Mm.2863	NM_008408	ENSMUSG00000032116	Stt3a	AA408947|B5|BB081708|Itm1	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)	protein-coding
68	chr17	32550001	32600000	+	0	NA	Intergenic	Intergenic	38443	NM_001356302	70101	Mm.30504	NM_024442	ENSMUSG00000048440	Cyp4f16	2310021J05Rik|AI746515	cytochrome P450, family 4, subfamily f, polypeptide 16	protein-coding
458	chr16	52150001	52200000	+	0	NA	intron (NM_001033238, intron 13 of 17)	intron (NM_001033238, intron 13 of 17)	143451	NM_001033238	208650	Mm.328206	NM_001033238	ENSMUSG00000022637	Cblb	AI429560|AI851073|Cbl-b	Casitas B-lineage lymphoma b	protein-coding
445	chr16	36350001	36400000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-7430	NM_001082546	100034684	Mm.383561	NM_001082546	ENSMUSG00000071561	Cstdc5	-	cystatin domain containing 5	protein-coding
739	chrX	30900001	30950000	+	0	NA	Intergenic	L1Md_A|LINE|L1	-81531	NM_001099347	100042175		NM_001099347	ENSMUSG00000095546	Gm10230	-	predicted gene 10230	protein-coding
174	chr1	71500001	71550000	+	0	NA	Intergenic	Intergenic	-32156	NM_026195	108147	Mm.38010	NM_026195	ENSMUSG00000026192	Atic	2610509C24Rik|AA536954|AW212393	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	protein-coding
