PeakID (cmd=annotatePeaks.pl PLACseq_anchor1.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1145	chr14	60500001	60550000	+	0	NA	Intergenic	B3|SINE|B2	-109705	NM_001033272	219140	Mm.149776	NM_001033272	ENSMUSG00000021990	Spata13	C79050|ESTM11|X83327|mFLJ00298	spermatogenesis associated 13	protein-coding
1222	chr3	82000001	82050000	+	0	NA	Intergenic	Lx8|LINE|L1	28078	NM_021370	58170	Mm.88839	NM_021370	ENSMUSG00000028008	Asic5	Accn5|Blinac|Inac	acid-sensing (proton-gated) ion channel family member 5	protein-coding
420	chr16	15850001	15900000	+	0	NA	Intergenic	Intergenic	-11631	NM_029354	72083	Mm.22351	NM_029354	ENSMUSG00000022671	Mzt2	2410018G20Rik|2610001E06Rik|Fam128|Fam128b	mitotic spindle organizing protein 2	protein-coding
1858	chr5	74900001	74950000	+	0	NA	Intergenic	ID4|SINE|ID	-24194	NR_045866	619945	Mm.359372	NM_001037908	ENSMUSG00000072874	Gm6116	EG619945	predicted gene 6116	ncRNA
1484	chr6	30200001	30250000	+	0	NA	intron (NM_001169576, intron 3 of 4)	intron (NM_001169576, intron 3 of 4)	18803	NM_001169577	22214	Mm.332967	NM_009459	ENSMUSG00000039159	Ube2h	1500009C23Rik|AI181839|AI326965|AI462483|AW227540|E2-20K|Gid3|N28148|Ubc8	ubiquitin-conjugating enzyme E2H	protein-coding
1181	chr3	9700001	9750000	+	0	NA	intron (NM_053182, intron 2 of 7)	intron (NM_053182, intron 2 of 7)	108679	NM_001195031	94212	Mm.23897	NM_053182	ENSMUSG00000027508	Pag1	Cbp|F730007C19Rik|Pag	phosphoprotein associated with glycosphingolipid microdomains 1	protein-coding
970	chr9	96300001	96350000	+	0	NA	Intergenic	Intergenic	38715	NM_001357213	11933	Mm.424	NM_007502	ENSMUSG00000032412	Atp1b3	AA409958|AI664000|AW212096	ATPase, Na+/K+ transporting, beta 3 polypeptide	protein-coding
1665	chr7	75100001	75150000	+	0	NA	intron (NM_001360574, intron 10 of 12)	intron (NM_001360574, intron 10 of 12)	94789	NR_131122	75205	Mm.399304	NR_131122	ENSMUSG00000108803	4930533N22Rik	Gm44904	RIKEN cDNA 4930533N22 gene	ncRNA
978	chr9	107600001	107650000	+	0	NA	intron (NM_008138, intron 1 of 8)	intron (NM_008138, intron 1 of 8)	10343	NM_008138	14678	Mm.196464	NM_008138	ENSMUSG00000032562	Gnai2	C76432|Galphai2|Gia|Gnai-2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	protein-coding
778	chrX	124500001	124550000	+	0	NA	Intergenic	Intergenic	-389090	NM_001100616	100038941	Mm.388852	NM_001100616	ENSMUSG00000072049	Vmn2r121	EG625699	vomeronasal 2, receptor 121	protein-coding
329	chr18	80800001	80850000	+	0	NA	intron (NM_001201569, intron 11 of 29)	intron (NM_001201569, intron 11 of 29)	109058	NM_001201569	50771	Mm.247138	NM_015805	ENSMUSG00000024566	Atp9b	AA934181|Atpc2b|IIb|MMR	ATPase, class II, type 9B	protein-coding
981	chr9	109050001	109100000	+	0	NA	promoter-TSS (NM_172774)	promoter-TSS (NM_172774)	-876	NM_172774	235610	Mm.100622	NM_172774	ENSMUSG00000025646	Atrip	6620401K05Rik	ATR interacting protein	protein-coding
1488	chr6	38300001	38350000	+	0	NA	intron (NM_028864, intron 7 of 8)	intron (NM_028864, intron 7 of 8)	-25741	NM_172467	209032	Mm.101389	NM_172467	ENSMUSG00000047749	Zc3hav1l	B130055L09Rik|E430016P22Rik	zinc finger CCCH-type, antiviral 1-like	protein-coding
125	chr1	20900001	20950000	+	0	NA	intron (NM_001355122, intron 1 of 2)	intron (NM_001355122, intron 1 of 2)	7160	NM_001355122	74229	Mm.40780	NM_028829	ENSMUSG00000025931	Paqr8	1700019B16Rik|3110001D06Rik	progestin and adipoQ receptor family member VIII	protein-coding
326	chr18	80350001	80400000	+	0	NA	Intergenic	Intergenic	-10746	NM_001190373	240444	Mm.279568	NM_001190373	ENSMUSG00000059852	Kcng2	AA591524	potassium voltage-gated channel, subfamily G, member 2	protein-coding
413	chr16	10200001	10250000	+	0	NA	intron (NM_029253, intron 6 of 8)	MMERVK9C_I-int|LTR|ERVK	32094	NM_029253	75329	Mm.108729	NM_029253	ENSMUSG00000039200	Atf7ip2	4930558K11Rik|BC018510|Get-1|PSM2	activating transcription factor 7 interacting protein 2	protein-coding
1168	chr14	79200001	79250000	+	0	NA	intron (NM_001033215, intron 1 of 2)	intron (NM_001033215, intron 1 of 2)	22367	NM_001033215	105590	Mm.486536	NM_001033215	ENSMUSG00000071262	Zfp957	AU017455	zinc finger protein 957	protein-coding
1619	chr7	15350001	15400000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-13851	NM_145708	246792	Mm.26391	NM_145708	ENSMUSG00000074369	Obox2	-	oocyte specific homeobox 2	protein-coding
1459	chr10	111950001	112000000	+	0	NA	intron (NM_178610, intron 1 of 9)	intron (NM_178610, intron 1 of 9)	2305	NM_178610	52705	Mm.34606	NM_178610	ENSMUSG00000063334	Krr1	2610511F02Rik|AI255219|AI428520|D10Ertd773e|Hrb2	KRR1, small subunit (SSU) processome component, homolog (yeast)	protein-coding
1241	chr3	98450001	98500000	+	0	NA	Intergenic	Intergenic	-17874	NM_001370870	100043461		NM_001370870	ENSMUSG00000090817	Gm4450	-	predicted gene 4450	protein-coding
781	chrX	134700001	134750000	+	0	NA	Intergenic	B1_Mus1|SINE|Alu	7062	NM_001166378	78248	Mm.458522	NM_030066	ENSMUSG00000033460	Armcx1	3010033I09Rik|ALEX1	armadillo repeat containing, X-linked 1	protein-coding
690	chr2	154700001	154750000	+	0	NA	Intergenic	(TATG)n|Simple_repeat|Simple_repeat	-66110	NM_001139512	19383	Mm.221440	NM_023130	ENSMUSG00000027593	Raly	AI663842|Merc	hnRNP-associated with lethal yellow	protein-coding
1065	chr13	75200001	75250000	+	0	NA	Intergenic	Intergenic	135143	NM_013628	18548	Mm.1333	NM_013628	ENSMUSG00000021587	Pcsk1	Nec-1|Nec1|PC1|PC3|Phpp-1|SPC3	proprotein convertase subtilisin/kexin type 1	protein-coding
1103	chr14	3950001	4000000	+	0	NA	Intergenic	L1VL2|LINE|L1	-48941	NM_001029930	545007	Mm.449725	NM_001029930	ENSMUSG00000096775	Gm5796	-	predicted gene 5796	protein-coding
787	chrX	148750001	148800000	+	0	NA	Intergenic	L1Md_A|LINE|L1	-107576	NM_001114383	434865	Mm.473681	NM_001114383	ENSMUSG00000079387	Luzp4	-	leucine zipper protein 4	protein-coding
130	chr1	36150001	36200000	+	0	NA	exon (NM_198899, exon 23 of 41)	exon (NM_198899, exon 23 of 41)	-30687	NR_105862	102465540		NR_105862	ENSMUSG00000098752	Mir6897	Gm27652|mmu-mir-6897	microRNA 6897	ncRNA
1177	chr3	3050001	3100000	+	0	NA	Intergenic	Lx2|LINE|L1	-433030	NM_013920	30942	Mm.330897	NM_013920	ENSMUSG00000017688	Hnf4g	NR2A2	hepatocyte nuclear factor 4, gamma	protein-coding
362	chr15	51850001	51900000	+	0	NA	Intergenic	Intergenic	-2441	NM_030132	78581	Mm.176347	NM_030132	ENSMUSG00000022313	Utp23	1700010I21Rik|AI662478|BB238373|D530033C11Rik	UTP23 small subunit processome component	protein-coding
504	chr12	19500001	19550000	+	0	NA	Intergenic	Intergenic	1010490	NM_001201330	236366	Mm.352227	NM_001033157	ENSMUSG00000073197	5730507C01Rik	-	RIKEN cDNA 5730507C01 gene	protein-coding
679	chr2	131950001	132000000	+	0	NA	Intergenic	(TAGA)n|Simple_repeat|Simple_repeat	23963	NM_001278520	26434	Mm.180750	NM_023043	ENSMUSG00000027338	Prnd	AI450264|Dpl|PrPLP|doppel	prion like protein doppel	protein-coding
361	chr15	43250001	43300000	+	0	NA	intron (NM_008388, intron 3 of 12)	B3|SINE|B2	7736	NM_008388	16341	Mm.289992	NM_008388	ENSMUSG00000022336	Eif3e	48kDa|Eif3s6|Int6|eIF3-p46|eIF3-p48	eukaryotic translation initiation factor 3, subunit E	protein-coding
1534	chr6	85950001	86000000	+	0	NA	Intergenic	ERVB7_3-LTR_MM|LTR|ERVK	-13333	NM_028099	72102	Mm.24007	NM_028099	ENSMUSG00000030002	Dusp11	2010300F21Rik|AI481497	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)	protein-coding
1404	chr10	41300001	41350000	+	0	NA	intron (NM_001370813, intron 5 of 39)	intron (NM_001370813, intron 5 of 39)	21066	NM_001370813	633979	Mm.297629	NM_001370813	ENSMUSG00000091415	Ak9	Akd1|Akd2|Gm234|Gm7127	adenylate kinase 9	protein-coding
1622	chr7	19150001	19200000	+	0	NA	Intergenic	B1F|SINE|Alu	-1421	NM_001347582	72205	Mm.154121	NM_028153	ENSMUSG00000040811	Eml2	1600029N02Rik|EMAP-2	echinoderm microtubule associated protein like 2	protein-coding
1593	chr6	144650001	144700000	+	0	NA	intron (NR_040519, intron 1 of 2)	intron (NR_040519, intron 1 of 2)	2132	NR_040519	66760	Mm.233631	NR_040519	ENSMUSG00000085785	Sox5os3	4933425H06Rik	SRY (sex determining region Y)-box 5, opposite strand 3	ncRNA
1194	chr3	36850001	36900000	+	0	NA	intron (NM_172679, intron 4 of 85)	intron (NM_172679, intron 4 of 85)	11894	NM_172679	229227	Mm.207907	NM_172679	ENSMUSG00000037270	4932438A13Rik	4732443H21|B830039D19Rik|D630029K19Rik|FSA|Kiaa1109|Tweek	RIKEN cDNA 4932438A13 gene	protein-coding
760	chrX	73750001	73800000	+	0	NA	exon (NM_019684, exon 3 of 15)	exon (NM_019684, exon 3 of 15)	595	NM_019684	56504	Mm.111904	NM_019684	ENSMUSG00000002007	Srpk3	Mssk1|Stk23	serine/arginine-rich protein specific kinase 3	protein-coding
1797	chr4	137950001	138000000	+	0	NA	Intergenic	(CA)n|Simple_repeat|Simple_repeat	-18455	NR_161160	230861	Mm.268903	NM_172703	ENSMUSG00000028760	Eif4g3	1500002J22Rik|4930523M17Rik|G1-419-52|Gm32394|eIF4GII|repro8	eukaryotic translation initiation factor 4 gamma, 3	protein-coding
874	chr11	107200001	107250000	+	0	NA	intron (NR_153311, intron 8 of 9)	intron (NR_153311, intron 8 of 9)	-35619	NM_001363078	68979	Mm.294617	NM_133702	ENSMUSG00000018433	Nol11	1500002M01Rik|AU015220|AU019874	nucleolar protein 11	protein-coding
1819	chr5	15450001	15500000	+	0	NA	Intergenic	Intergenic	54222	NM_001310449	100861755	Mm.382859	NM_001310449	ENSMUSG00000106445	Gm21190	-	predicted gene, 21190	protein-coding
1421	chr10	61200001	61250000	+	0	NA	intron (NM_001081127, intron 8 of 21)	intron (NM_001081127, intron 8 of 21)	48419	NR_157278	237360	Mm.333252	NM_001081127	ENSMUSG00000059901	Adamts14	Adamts-14|TS14	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14	protein-coding
1446	chr10	91250001	91300000	+	0	NA	Intergenic	RLTR20B4_MM|LTR|ERVK	-54381	NR_151510	102633753	Mm.416936	NR_151510		4930534H03Rik	-	RIKEN cDNA 4930534H03 gene	ncRNA
47	chr17	6400001	6450000	+	0	NA	intron (NR_163600, intron 1 of 11)	intron (NR_163600, intron 1 of 11)	1942	NR_163600	101055731	Mm.483766	NR_163600		Gm29719	-	synaptotagmin-like 3 pseudogene	pseudo
1851	chr5	71500001	71550000	+	0	NA	intron (NM_030052, intron 1 of 2)	intron (NM_030052, intron 1 of 2)	23205	NM_030052	78174	Mm.60690	NM_030052	ENSMUSG00000049387	Cox7b2	4930503B16Rik	cytochrome c oxidase subunit 7B2	protein-coding
533	chr12	70450001	70500000	+	0	NA	intron (NR_037248, intron 2 of 4)	intron (NR_037248, intron 2 of 4)	21846	NM_028339	72736	Mm.204670	NM_028339	ENSMUSG00000021072	Tmx1	2810425A04Rik|Txndc1	thioredoxin-related transmembrane protein 1	protein-coding
1394	chr10	28450001	28500000	+	0	NA	intron (NM_001359355, intron 9 of 33)	intron (NM_001359355, intron 9 of 33)	-193360	NM_178666	210757	Mm.123021	NM_178666	ENSMUSG00000049109	Themis	E430004N04Rik|Gasp|Spot|Tsepa|thylex	thymocyte selection associated	protein-coding
1604	chr7	5050001	5100000	+	0	NA	intron (NM_133671, intron 9 of 11)	intron (NM_133671, intron 9 of 11)	-5235	NM_001252454	13854	Mm.3091	NM_010147	ENSMUSG00000035203	Epn1	AA269831|Ibp1	epsin 1	protein-coding
812	chr11	23650001	23700000	+	0	NA	intron (NM_001033654, intron 4 of 17)	intron (NM_001033654, intron 4 of 17)	9008	NR_156455	74467	Mm.29536	NM_028304	ENSMUSG00000020280	Pus10	2810013G11Rik|4933435A13Rik|AU014648|C77560|Ccdc139	pseudouridylate synthase 10	protein-coding
650	chr2	76350001	76400000	+	0	NA	intron (NM_153405, intron 3 of 9)	intron (NM_153405, intron 3 of 9)	5016	NM_153405	241490	Mm.33310	NM_153405	ENSMUSG00000042369	Rbm45	Drb1|Drbp1|G430095G15Rik	RNA binding motif protein 45	protein-coding
607	chr2	29200001	29250000	+	0	NA	intron (NM_133500, intron 2 of 6)	intron (NM_133500, intron 2 of 6)	23099	NM_133501	171171	Mm.442448	NM_133500	ENSMUSG00000035513	Ntng2	2610016D08Rik|Lmnt2	netrin G2	protein-coding
514	chr12	25050001	25100000	+	0	NA	Intergenic	Intergenic	21092	NM_010496	15902	Mm.34871	NM_010496	ENSMUSG00000020644	Id2	AI255428|C78922|Idb2|bHLHb26	inhibitor of DNA binding 2	protein-coding
175	chr1	71050001	71100000	+	0	NA	exon (NM_007525, exon 4 of 11)	exon (NM_007525, exon 4 of 11)	27972	NM_007525	12021	Mm.10764	NM_007525	ENSMUSG00000026196	Bard1	-	BRCA1 associated RING domain 1	protein-coding
1498	chr6	48600001	48650000	+	0	NA	Intergenic	Intergenic	-3167	NR_027236	243373	Mm.26678	NM_177737	ENSMUSG00000053297	AI854703	AI182503|D630044C04	expressed sequence AI854703	pseudo
72	chr17	33950001	34000000	+	0	NA	non-coding (NR_004446, exon 6 of 6)	non-coding (NR_004446, exon 6 of 6)	3791	NR_004446	630499	Mm.440940	NM_001081015	ENSMUSG00000067203	H2-K2	EG630499|Gm7035|H-2K1|H-2K1K|H-2K2|H2-K1	histocompatibility 2, K region locus 2	pseudo
1227	chr3	85650001	85700000	+	0	NA	intron (NM_172682, intron 8 of 11)	intron (NM_172682, intron 8 of 11)	71209	NM_172682	229488	Mm.119926	NM_172682	ENSMUSG00000051000	Fam160a1	9930021J17Rik	family with sequence similarity 160, member A1	protein-coding
1069	chr13	85150001	85200000	+	0	NA	Intergenic	L1VL2|LINE|L1	-14385	NM_001347587	66671	Mm.18474	NM_023243	ENSMUSG00000021548	Ccnh	6330408H09Rik|AI661354|AV102684|AW538719	cyclin H	protein-coding
1688	chr7	105900001	105950000	+	0	NA	non-coding (NR_040453, exon 1 of 1).2	non-coding (NR_040453, exon 1 of 1).2	3691	NR_040456	100417831	Mm.458429	NR_040456	ENSMUSG00000098934	Gm18853	-	GTPase, very large interferon inducible 1 pseudogene	pseudo
846	chr11	77100001	77150000	+	0	NA	intron (NM_176965, intron 9 of 17)	B1_Mur2|SINE|Alu	-46563	NM_001012309	237859	Mm.156195	NM_001012309	ENSMUSG00000037958	Nsrp1	8030451K07|AI851076|AL022898|Ccdc55|NSpr70|NSrp70	nuclear speckle regulatory protein 1	protein-coding
723	chrX	3350001	3400000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	68690	NM_001243001	100042168	Mm.489575	NM_001243001	ENSMUSG00000078218	Btbd35f3	Gm3706	BTB domain containing 35, family member 3	protein-coding
1182	chr3	14850001	14900000	+	0	NA	Intergenic	Intergenic	-11269	NM_001357334	12349	Mm.1186	NM_009801	ENSMUSG00000027562	Car2	AI131712|CAII|Ca2|Car-2|Ltw-5|Lvtw-5	carbonic anhydrase 2	protein-coding
346	chr15	10950001	11000000	+	0	NA	intron (NM_030888, intron 4 of 5)	intron (NM_030888, intron 4 of 5)	-6756	NM_008537	17117	Mm.2787	NM_008537	ENSMUSG00000022244	Amacr	Macr1	alpha-methylacyl-CoA racemase	protein-coding
1707	chr7	128050001	128100000	+	0	NA	intron (NM_008401, intron 5 of 29)	intron (NM_008401, intron 5 of 29)	12360	NM_008401	16409	Mm.262106	NM_008401	ENSMUSG00000030786	Itgam	CD11b/CD18|CR3|CR3A|Cd11b|F730045J24Rik|Ly-40|MAC1|Mac-1|Mac-1a	integrin alpha M	protein-coding
407	chr15	103200001	103250000	+	0	NA	intron (NM_001358950, intron 1 of 4)	intron (NM_001358950, intron 1 of 4)	-9648	NM_007626	12419	Mm.262059	NM_007626	ENSMUSG00000009575	Cbx5	2610029O15Rik|C75991|HP1|Hp1a|Hp1alpha	chromobox 5	protein-coding
1684	chr7	101050001	101100000	+	0	NA	Intergenic	MLT1K|LTR|ERVL-MaLR	-33775	NM_001146010	207278	Mm.263041	NM_199012	ENSMUSG00000030691	Fchsd2	BC034086|NWK1|R74866|Sh3md3|mKIAA0769	FCH and double SH3 domains 2	protein-coding
737	chrX	28950001	29000000	+	0	NA	Intergenic	Intergenic	-20298	NM_001100609	100039467	Mm.427330	NM_001100609	ENSMUSG00000094759	Gm10487	-	predicted gene 10487	protein-coding
462	chr16	55900001	55950000	+	0	NA	exon (NM_001159366, exon 4 of 5)	exon (NM_001159366, exon 4 of 5)	9848	NM_028815	74201	Mm.178427	NM_028815	ENSMUSG00000022604	Cep97	2810403B08Rik|4932439K18Rik|AA437768|E130116N02Rik|Lrriq2	centrosomal protein 97	protein-coding
474	chr16	64900001	64950000	+	0	NA	3' UTR (NM_008310, exon 3 of 3)	3' UTR (NM_008310, exon 3 of 3)	72999	NM_178647	106143	Mm.10160	NM_178647	ENSMUSG00000054604	Cggbp1	AA960172|AL023996|AW045841	CGG triplet repeat binding protein 1	protein-coding
1880	chr5	111400001	111450000	+	0	NA	intron (NM_001081235, intron 2 of 2)	intron (NM_001081235, intron 2 of 2)	7700	NM_001081235	433938	Mm.332576	NM_001081235	ENSMUSG00000070576	Mn1	AA003644|AA009236	meningioma 1	protein-coding
1642	chr7	34200001	34250000	+	0	NA	intron (NM_008155, intron 4 of 17)	B3|SINE|B2	5336	NM_008155	14751	Mm.589	NM_008155	ENSMUSG00000036427	Gpi1	Amf|Gpi|Gpi-1|Gpi-1r|Gpi-1s|Gpi-1t|Gpi1-r|Gpi1-s|Gpi1-t|Gpi1s|MF|NK|NK/GPI|Nlk|Org|Pgi|Phi	glucose phosphate isomerase 1	protein-coding
466	chr16	57100001	57150000	+	0	NA	intron (NM_138599, intron 1 of 11)	intron (NM_138599, intron 1 of 11)	3286	NM_138599	28185	Mm.196933	NM_138599	ENSMUSG00000022752	Tomm70a	2610044B22Rik|D16Ium22|D16Ium22e|D16Wsu109e|Tom70|Tomm70|mKIAA0719	translocase of outer mitochondrial membrane 70A	protein-coding
1689	chr7	106350001	106400000	+	0	NA	Intergenic	RLTR6-int|LTR|ERV1	-50472	NR_030720	668128	Mm.484022	NR_030720		Gm8989	EG668128|Gm21911	very large inducible GTPase 1 pseudogene	pseudo
483	chr16	91150001	91200000	+	0	NA	Intergenic	Intergenic	-50550	NM_016967	50913	Mm.37289	NM_016967	ENSMUSG00000039830	Olig2	AI604895|Bhlhb1|Olg-2|Oligo2|RK17|bHLHe19	oligodendrocyte transcription factor 2	protein-coding
1309	chr8	34150001	34200000	+	0	NA	Intergenic	LTR16D2|LTR|ERVL	-8288	NR_105820	102465211		NR_105820	ENSMUSG00000098785	Mir6395	Gm27561|mmu-mir-6395	microRNA 6395	ncRNA
1089	chr13	108150001	108200000	+	0	NA	intron (NM_001362403, intron 5 of 10)	B2_Mm1a|SINE|B2	16262	NR_155552	71991	Mm.212208	NM_028042	ENSMUSG00000021694	Ercc8	2410022P04Rik|2810431L23Rik|4631412O06Rik|B130065P18Rik|Ckn1|Csa	excision repaiross-complementing rodent repair deficiency, complementation group 8	protein-coding
1175	chr14	121850001	121900000	+	0	NA	Intergenic	Intergenic	3270	NR_131002	78312	Mm.188743	NR_130999	ENSMUSG00000102112	1810041H14Rik	-	RIKEN cDNA 1810041H14 gene	ncRNA
1662	chr7	68150001	68200000	+	0	NA	intron (NM_010513, intron 5 of 20)	intron (NM_010513, intron 5 of 20)	89233	NM_030101	78444	Mm.425468	NM_030101	ENSMUSG00000030553	Pgpep1l	C330024D12Rik	pyroglutamyl-peptidase I-like	protein-coding
1746	chr4	46650001	46700000	+	0	NA	intron (NM_001081141, intron 16 of 18)	intron (NM_001081141, intron 16 of 18)	-24801	NM_198664	381605	Mm.331595	NM_198664	ENSMUSG00000039813	Tbc1d2	A630005A06Rik|BC022630|Gm1037|PARIS-1|PARIS1	TBC1 domain family, member 2	protein-coding
409	chr16	3100001	3150000	+	0	NA	Intergenic	L1_Mur3|LINE|L1	-467398	NM_146860	258859	Mm.377723	NM_146860	ENSMUSG00000051003	Olfr161	MOR131-1|OR912-47M6	olfactory receptor 161	protein-coding
1864	chr5	88950001	89000000	+	0	NA	intron (NM_001359211, intron 3 of 26)	intron (NM_001359211, intron 3 of 26)	-52966	NM_001359212	54403	Mm.41044	NM_018760	ENSMUSG00000060961	Slc4a4	AI835705|NBC|NBC1	solute carrier family 4 (anion exchanger), member 4	protein-coding
1170	chr14	118100001	118150000	+	0	NA	intron (NM_029578, intron 4 of 11)	intron (NM_029578, intron 4 of 11)	7765	NM_029578	76355	Mm.251537	NM_029578	ENSMUSG00000022130	Tgds	2610017J16Rik|2610025M23Rik|AI648925	TDP-glucose 4,6-dehydratase	protein-coding
836	chr11	69250001	69300000	+	0	NA	Intergenic	Intergenic	-37978	NM_008192	14919	Mm.291816	NM_008192	ENSMUSG00000020890	Gucy2e	GC-E|GC1|ROS-GC1	guanylate cyclase 2e	protein-coding
799	chr11	4200001	4250000	+	0	NA	Intergenic	Intergenic	6775	NM_028022	71962	Mm.7852	NM_028022	ENSMUSG00000020424	Castor1	2410008K03Rik|Gatsl3	cytosolic arginine sensor for mTORC1 subunit 1	protein-coding
1107	chr14	5250001	5300000	+	0	NA	Intergenic	Intergenic	111358	NM_001242941	666329	Mm.429277	NM_001242941		Gm3317	100041401	predicted gene 3317	protein-coding
908	chr9	31150001	31200000	+	0	NA	intron (NM_001102456, intron 3 of 16)	RSINE1|SINE|B4	36848	NM_001357698	11804	Mm.19133	NM_009691	ENSMUSG00000031996	Aplp2	AI790698|APLP-2|CDEBP	amyloid beta (A4) precursor-like protein 2	protein-coding
1205	chr3	54350001	54400000	+	0	NA	intron (NM_001368678, intron 11 of 23)	intron (NM_001368678, intron 11 of 23)	13893	NM_015784	50706	Mm.236067	NM_015784	ENSMUSG00000027750	Postn	A630052E07Rik|AI747096|OSF-2|Osf2|PLF|PN	periostin, osteoblast specific factor	protein-coding
431	chr16	23500001	23550000	+	0	NA	Intergenic	Intergenic	-4185	NM_001359083	17174	Mm.1213	NM_008555	ENSMUSG00000022887	Masp1	AW048060|CCPII|Crarf|Masp1/3	mannan-binding lectin serine peptidase 1	protein-coding
1287	chr3	152750001	152800000	+	0	NA	intron (NM_178016, intron 11 of 11)	intron (NM_178016, intron 11 of 11)	60900	NM_025662	329777	Mm.331447	NM_025662	ENSMUSG00000039047	Pigk	3000001O05Rik|Gm38470|PIG-K	phosphatidylinositol glycan anchor biosynthesis, class K	protein-coding
115	chr17	87300001	87350000	+	0	NA	intron (NM_028639, intron 8 of 19)	intron (NM_028639, intron 8 of 19)	42114	NM_028639	225049	Mm.77396	NM_028639	ENSMUSG00000036918	Ttc7	1110035E02Rik|1700007L07Rik|Ttc7a|fsn|hea	tetratricopeptide repeat domain 7	protein-coding
404	chr15	98900001	98950000	+	0	NA	Intergenic	Intergenic	-6902	NM_029098	74775	Mm.385020	NM_029098	ENSMUSG00000022999	Lmbr1l	1110013E13Rik|AA415653|D15Ertd735e|Limr	limb region 1 like	protein-coding
281	chr18	11800001	11850000	+	0	NA	intron (NR_045421, intron 2 of 3)	intron (NR_045421, intron 2 of 3)	-14274	NM_001146287	63955	Mm.40717	NM_022021	ENSMUSG00000040957	Cables1	Cables|ik3-1	CDK5 and Abl enzyme substrate 1	protein-coding
1305	chr8	26350001	26400000	+	0	NA	Intergenic	(TTCC)n|Simple_repeat|Simple_repeat	216831	NM_199042	73754	Mm.383241	NM_199042	ENSMUSG00000037214	Thap1	4833431A01Rik|AW490810	THAP domain containing, apoptosis associated protein 1	protein-coding
184	chr1	81300001	81350000	+	0	NA	intron (NM_001356397, intron 6 of 6)	intron (NM_001356397, intron 6 of 6)	247593	NM_001356397	241134	Mm.313904	NM_172849	ENSMUSG00000054976	Nyap2	9430031J16Rik|Jr6|Kiaa1486	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2	protein-coding
1671	chr7	80350001	80400000	+	0	NA	Intergenic	(TC)n|Simple_repeat|Simple_repeat	-3625	NM_172903	140481	Mm.269245	NM_172903	ENSMUSG00000038886	Man2a2	1700052O22Rik|4931438M07Rik|AI480988|MX|Man IIx	mannosidase 2, alpha 2	protein-coding
1709	chr7	131500001	131550000	+	0	NA	Intergenic	Intergenic	-17963	NM_008257	15373	Mm.323562	NM_008257	ENSMUSG00000040148	Hmx3	Nkx-5.1|Nkx5-1|Nkx5.1	H6 homeobox 3	protein-coding
826	chr11	53300001	53350000	+	0	NA	intron (NM_026479, intron 1 of 3)	intron (NM_026479, intron 1 of 3)	311	NM_026479	67966	Mm.288072	NM_026479	ENSMUSG00000018239	Zcchc10	2410141K03Rik|AA675321|D11Ertd416e	zinc finger, CCHC domain containing 10	protein-coding
1542	chr6	91450001	91500000	+	0	NA	intron (NM_028766, intron 1 of 11)	MIR|SINE|MIR	1293	NM_028766	74122	Mm.38801	NM_028766	ENSMUSG00000030095	Tmem43	1200015A22Rik|LUMA	transmembrane protein 43	protein-coding
