	chr1	s1	e1	chr2	s2	e2	Interaction_score	Annotation_1	Detailed_Annotation_1	Distance_to_TSS_1	Nearest_PromoterID_1	Entrez_ID_1	Nearest_Unigene_1	Nearest_Refseq_1	Nearest_Ensembl_1	Gene_Name_1	Gene_Alias_1	Gene_Description_1	Gene_Type_1	Annotation_2	Detailed_Annotation_2	Distance_to_TSS_2	Nearest_PromoterID_2	Entrez_ID_2	Nearest_Unigene_2	Nearest_Refseq_2	Nearest_Ensembl_2	Gene_Name_2	Gene_Alias_2	Gene_Description_2	Gene_Type_2	TSS_1	TSS_2
1449	chr10	94600000	94650000	chr10	94950000	95000000		Intergenic	(GAA)n|Simple_repeat|Simple_repeat	-38801	NR_106070	102466817.0		NR_106070	ENSMUSG00000098544	Mir7211	Gm27536|mmu-mir-7211	microRNA 7211	ncRNA	Intergenic	Intergenic	-30155	NM_018797	54712.0	Mm.256712	NM_018797	ENSMUSG00000074785	Plxnc1	2510048K12Rik|AW742158|CD232|Vespr	plexin C1	protein-coding	-8.0	-6.0
1450	chr10	94600000	94650000	chr10	95450000	95500000		Intergenic	(GAA)n|Simple_repeat|Simple_repeat	-38801	NR_106070	102466817.0		NR_106070	ENSMUSG00000098544	Mir7211	Gm27536|mmu-mir-7211	microRNA 7211	ncRNA	Intergenic	Intergenic	26949	NM_001359477	67270.0	Mm.30008	NM_026065	ENSMUSG00000062981	Mrpl42	2700009F22Rik|2900055D03Rik|D10Ertd322e|HSPC204|L31mt|L42mt|MRP-L31|MRP-L42|MRP-S32|PTD007|Rpml31|S32mt	mitochondrial ribosomal protein L42	protein-coding	-8.0	5.0
1451	chr10	95000000	95050000	chr10	95900000	95950000		Intergenic	Intergenic	-80155	NM_018797	54712.0	Mm.256712	NM_018797	ENSMUSG00000074785	Plxnc1	2510048K12Rik|AW742158|CD232|Vespr	plexin C1	protein-coding	Intergenic	Intergenic	-15663	NM_001001932	216238.0	Mm.210035	NM_001001932	ENSMUSG00000036499	Eea1	A430109M19Rik|B230358H09Rik|ZFYVE2	early endosome antigen 1	protein-coding	-16.0	-3.0
1452	chr10	95550000	95600000	chr10	95850000	95900000		Intergenic	Intergenic	-10854	NM_027722	71207.0	Mm.24397	NM_027722	ENSMUSG00000020029	Nudt4	4933436C10Rik|DIPP-2|DIPP2|DIPP2alpha|DIPP2beta|HDCMB47P	nudix (nucleoside diphosphate linked moiety X)-type motif 4	protein-coding	Intergenic	Lx4A|LINE|L1	-65663	NM_001001932	216238.0	Mm.210035	NM_001001932	ENSMUSG00000036499	Eea1	A430109M19Rik|B230358H09Rik|ZFYVE2	early endosome antigen 1	protein-coding	-2.0	-13.0
1453	chr10	95550000	95600000	chr10	97300000	97350000		Intergenic	Intergenic	-10854	NM_027722	71207.0	Mm.24397	NM_027722	ENSMUSG00000020029	Nudt4	4933436C10Rik|DIPP-2|DIPP2|DIPP2alpha|DIPP2beta|HDCMB47P	nudix (nucleoside diphosphate linked moiety X)-type motif 4	protein-coding	Intergenic	IAPEz-int|LTR|ERVK	-98478	NR_039547	100628616.0		NR_039547	ENSMUSG00000105557	Mir3966	mmu-mir-3966|mu-mir-3966	microRNA 3966	ncRNA	-2.0	-20.0
1454	chr10	96100000	96150000	chr10	97300000	97350000		Intergenic	Intergenic	-101207	NR_110448	74881.0	Mm.410819	NR_110448	ENSMUSG00000112762	4930459C07Rik	-	RIKEN cDNA 4930459C07 gene	ncRNA	Intergenic	IAPEz-int|LTR|ERVK	-98478	NR_039547	100628616.0		NR_039547	ENSMUSG00000105557	Mir3966	mmu-mir-3966|mu-mir-3966	microRNA 3966	ncRNA	-20.0	-20.0
1455	chr10	98450000	98500000	chr10	99650000	99700000		Intergenic	Intergenic	-123133	NR_045179	667438.0	Mm.414522	NR_045179	ENSMUSG00000112896	Gm8633	EG667438	predicted gene 8633	ncRNA	Intergenic	B3|SINE|B2	-33080	NR_038018	100417125.0	Mm.391428	NR_038018	ENSMUSG00000112503	Gm18409	-	mediator of cell motility 1 pseudogene	pseudo	-25.0	-7.0
1456	chr10	99150000	99200000	chr10	99550000	99600000		intron (NR_153333, intron 11 of 12)	Lx9|LINE|L1	66865	NM_015737	14426.0	Mm.314	NM_015737	ENSMUSG00000090035	Galnt4	AV011803	polypeptide N-acetylgalactosaminyltransferase 4	protein-coding	Intergenic	Intergenic	-34171	NR_038019	100504202.0	Mm.403801	NR_038019	ENSMUSG00000111962	Gm20110	-	predicted gene, 20110	ncRNA	13.0	-7.0
1457	chr10	107900000	107950000	chr10	108250000	108300000		Intergenic	Lx2B|LINE|L1	-12621	NM_001177567	628870.0	Mm.336090	NM_001177567	ENSMUSG00000091455	Otogl	EG628870|Gm6924	otogelin-like	protein-coding	intron (NM_027892, intron 25 of 25)	intron (NM_027892, intron 25 of 25)	-57189	NM_054056	114774.0	Mm.391419	NM_054056	ENSMUSG00000035873	Pawr	2310001G03Rik|PAR4|Par-4	PRKC, apoptosis, WT1, regulator	protein-coding	-3.0	-11.0
1458	chr10	111500000	111550000	chr10	111950000	112000000		Intergenic	RMER20C_Mm|LTR|ERVK	18714	NM_009344	21664.0	Mm.3117	NM_009344	ENSMUSG00000020205	Phlda1	DT1P1B11|TDAG51|Tdag	pleckstrin homology like domain, family A, member 1	protein-coding	intron (NM_178610, intron 1 of 9)	intron (NM_178610, intron 1 of 9)	2305	NM_178610	52705.0	Mm.34606	NM_178610	ENSMUSG00000063334	Krr1	2610511F02Rik|AI255219|AI428520|D10Ertd773e|Hrb2	KRR1, small subunit (SSU) processome component, homolog (yeast)	protein-coding	4.0	0.0
1459	chr10	111950000	112000000	chr10	112100000	112150000		intron (NM_178610, intron 1 of 9)	intron (NM_178610, intron 1 of 9)	2305	NM_178610	52705.0	Mm.34606	NM_178610	ENSMUSG00000063334	Krr1	2610511F02Rik|AI255219|AI428520|D10Ertd773e|Hrb2	KRR1, small subunit (SSU) processome component, homolog (yeast)	protein-coding	Intergenic	Intergenic	-38621	NM_001310675	353025.0	Mm.194428	NM_178278	ENSMUSG00000035694	Caps2	D630005B03Rik	calcyphosphine 2	protein-coding	0.0	-8.0
1460	chr10	116450000	116500000	chr10	116900000	116950000		TTS (NR_130644)	TTS (NR_130644)	-1477	NM_021452	58802.0	Mm.440652	NM_021452	ENSMUSG00000054934	Kcnmb4	1700058G18Rik|2900045G12Rik	potassium large conductance calcium-activated channel, subfamily M, beta member 4	protein-coding	intron (NM_001003950, intron 3 of 9)	intron (NM_001003950, intron 3 of 9)	25453	NM_001003950	216363.0	Mm.336394	NM_001003950	ENSMUSG00000064181	Rab3ip	B230311A06|Gtpat12|Rabin3	RAB3A interacting protein	protein-coding	-0.0	5.0
1461	chr10	117250000	117300000	chr10	119100000	119150000		Intergenic	Intergenic	7272	NM_017372	17105.0	Mm.45436	NM_017372	ENSMUSG00000069516	Lyz2	AI326280|Lys|Lysm|Lyzf2|Lyzs|Lzm|Lzm-s1|Lzp	lysozyme 2	protein-coding	Intergenic	B4|SINE|B4	32095	NR_045348	73400.0	Mm.416864	NR_045348	ENSMUSG00000100681	1700064J06Rik	-	RIKEN cDNA 1700064J06 gene	ncRNA	1.0	6.0
1462	chr10	117300000	117350000	chr10	118300000	118350000		Intergenic	Intergenic	-32132	NM_013590	17110.0	Mm.177539	NM_013590	ENSMUSG00000069515	Lyz1	Lyz|Lyzf3|Lzp-s	lysozyme 1	protein-coding	Intergenic	Intergenic	-29962	NM_054079	116849.0	Mm.213193	NM_054079	ENSMUSG00000090461	Iltifb	IL-22b|IL-TIFb|Il22b	interleukin 10-related T cell-derived inducible factor beta	protein-coding	-6.0	-6.0
1463	chr10	117800000	117850000	chr10	118050000	118100000		intron (NM_024457, intron 1 of 7)	intron (NM_024457, intron 1 of 7)	20974	NM_024457	215449.0	Mm.233009	NM_024457	ENSMUSG00000052681	Rap1b	2810443E11Rik	RAS related protein 1b	protein-coding	Intergenic	IAPEz-int|LTR|ERVK	-66787	NM_001162905	17245.0	Mm.101191	NM_010785	ENSMUSG00000020212	Mdm1	Arrd2|Mdm-1	transformed mouse 3T3 cell double minute 1	protein-coding	4.0	-13.0
1464	chr10	118600000	118650000	chr10	119050000	119100000		Intergenic	Intergenic	-68475	NR_104123	103214.0	Mm.30529	NR_104123	ENSMUSG00000112230	Ifngas1	AI447422|Tmevpg1	Ifng antisense RNA 1	ncRNA	Intergenic	Intergenic	-17905	NR_045348	73400.0	Mm.416864	NR_045348	ENSMUSG00000100681	1700064J06Rik	-	RIKEN cDNA 1700064J06 gene	ncRNA	-14.0	-4.0
1465	chr10	120550000	120600000	chr10	120700000	120750000		Intergenic	Intergenic	-98531	NM_001347170	15364.0	Mm.157190	NM_010441	ENSMUSG00000056758	Hmga2	9430083A20Rik|HMGI-C|Hmgic|pg|pygmy	high mobility group AT-hook 2	protein-coding	Intergenic	Intergenic	-40732	NR_038000	70874.0	Mm.427286	NR_038000	ENSMUSG00000044544	4921513I03Rik	-	RIKEN cDNA 4921513I03 gene	ncRNA	-20.0	-8.0
1466	chr10	121400000	121450000	chr10	121450000	121500000		intron (NM_138956, intron 1 of 4)	MT2B|LTR|ERVL	51250	NM_138956	192678.0	Mm.41265	NM_138956	ENSMUSG00000025795	Rassf3	AW212023|AW322379	Ras association (RalGDS/AF-6) domain family member 3	protein-coding	intron (NM_138956, intron 1 of 4)	intron (NM_138956, intron 1 of 4)	1250	NM_138956	192678.0	Mm.41265	NM_138956	ENSMUSG00000025795	Rassf3	AW212023|AW322379	Ras association (RalGDS/AF-6) domain family member 3	protein-coding	10.0	0.0
1467	chr10	121600000	121650000	chr10	123050000	123100000		intron (NM_001359618, intron 1 of 24)	intron (NM_001359618, intron 1 of 24)	1332	NM_001081056	73192.0	Mm.25042	NM_001081056	ENSMUSG00000034667	Xpot	1110004L07Rik|3110065H13Rik|AI452076|C79645|EXPORTIN-T	exportin, tRNA (nuclear export receptor for tRNAs)	protein-coding	intron (NM_001163025, intron 1 of 33)	intron (NM_001163025, intron 1 of 33)	1505	NM_001163024	67074.0	Mm.169924	NM_153395	ENSMUSG00000034602	Mon2	2610528O22Rik|AW495628|Sf21|mKIAA1040	MON2 homolog, regulator of endosome to Golgi trafficking	protein-coding	0.0	0.0
1468	chr10	122050000	122100000	chr10	122500000	122550000		Intergenic	Intergenic	4879	NR_004052	668272.0	Mm.236764	NR_004052		Gm9079	-	transmembrane emp24 domain trafficking protein 2 pseudogene	pseudo	Intergenic	B3A|SINE|B2	44891	NR_040616	319272.0	Mm.411763	NR_040616	ENSMUSG00000112095	A130077B15Rik	-	RIKEN cDNA A130077B15 gene	ncRNA	1.0	9.0
1469	chr10	122050000	122100000	chr10	123050000	123100000		Intergenic	Intergenic	4879	NR_004052	668272.0	Mm.236764	NR_004052		Gm9079	-	transmembrane emp24 domain trafficking protein 2 pseudogene	pseudo	intron (NM_001163025, intron 1 of 33)	intron (NM_001163025, intron 1 of 33)	1505	NM_001163024	67074.0	Mm.169924	NM_153395	ENSMUSG00000034602	Mon2	2610528O22Rik|AW495628|Sf21|mKIAA1040	MON2 homolog, regulator of endosome to Golgi trafficking	protein-coding	1.0	0.0
1470	chr10	122550000	122600000	chr10	123000000	123050000		Intergenic	URR1A|DNA|hAT-Charlie	-5109	NR_040616	319272.0	Mm.411763	NR_040616	ENSMUSG00000112095	A130077B15Rik	-	RIKEN cDNA A130077B15 gene	ncRNA	intron (NM_001163025, intron 19 of 33)	B1_Mus2|SINE|Alu	-39276	NR_029527	387251.0		NR_029527	ENSMUSG00000065406	Mirlet7i	Mirnlet7i|let-7i|mmu-let-7i	microRNA let7i	ncRNA	-1.0	-8.0
1471	chr10	128300000	128350000	chr10	128450000	128500000		intron (NM_019953, intron 3 of 5)	B2_Mm1a|SINE|B2	2541	NM_019953	56530.0	Mm.44220	NM_019953	ENSMUSG00000025381	Cnpy2	5330432A10Rik|AW229003|D10Bwg1546e|Tmem4|Zsig9	canopy FGF signaling regulator 2	protein-coding	exon (NM_198160, exon 15 of 28)	exon (NM_198160, exon 15 of 28)	15764	NM_001114096	68094.0	Mm.417338	NM_198160	ENSMUSG00000025369	Smarcc2	5930405J04Rik	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	protein-coding	1.0	3.0
1472	chr6	3500000	3550000	chr6	5350000	5400000		intron (NM_001167751, intron 9 of 26)	intron (NM_001167751, intron 9 of 26)	26607	NM_024260	73288.0	Mm.45539	NM_024260	ENSMUSG00000001376	Vps50	1700034M03Rik|8430415E05Rik|BLM|C87205|Ccdc132|mKIAA1861	VPS50 EARP/GARPII complex subunit	protein-coding	Intergenic	Intergenic	-8386	NM_023048	65255.0	Mm.51340	NM_023048	ENSMUSG00000042607	Asb4	8430401O13Rik|AV117194|AW060255	ankyrin repeat and SOCS box-containing 4	protein-coding	5.0	-2.0
1473	chr6	5400000	5450000	chr6	5550000	5600000		intron (NM_001355662, intron 3 of 4)	intron (NM_001355662, intron 3 of 4)	34590	NM_001355662	65255.0	Mm.51340	NM_023048	ENSMUSG00000042607	Asb4	8430401O13Rik|AV117194|AW060255	ankyrin repeat and SOCS box-containing 4	protein-coding	Intergenic	Intergenic	-78722	NM_013743	27273.0	Mm.235547	NM_013743	ENSMUSG00000019577	Pdk4	AV005916	pyruvate dehydrogenase kinase, isoenzyme 4	protein-coding	7.0	-16.0
1474	chr6	7700000	7750000	chr6	7950000	8000000		Intergenic	MMERGLN-int|LTR|ERV1	-31791	NM_012055	27053.0	Mm.2942	NM_012055	ENSMUSG00000029752	Asns	-	asparagine synthetase	protein-coding	Intergenic	B1_Mus1|SINE|Alu	129776	NM_052993	94192.0	Mm.102752	NM_052993	ENSMUSG00000042460	C1galt1	2210410E06Rik|AV284120|T-synthase	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	protein-coding	-6.0	26.0
1475	chr6	8250000	8300000	chr6	8700000	8750000		intron (NM_001302353, intron 2 of 4)	intron (NM_001302353, intron 2 of 4)	15712	NM_001302353	100036521.0	Mm.446106	NM_001302353	ENSMUSG00000089862	Umad1	Gm16039	UMAP1-MVP12 associated (UMA) domain containing 1	protein-coding	intron (NM_001252266, intron 5 of 11)	intron (NM_001252266, intron 5 of 11)	33458	NM_001252266	15893.0	Mm.275683	NM_010492	ENSMUSG00000062995	Ica1	69kDa|ICA69	islet cell autoantigen 1	protein-coding	3.0	7.0
1476	chr6	10500000	10550000	chr6	12250000	12300000		Intergenic	Lx3_Mus|LINE|L1	449378	NR_033776	57866.0	Mm.4397	NR_033776		AA545190	-	EST AA545190	ncRNA	Intergenic	L1_Mus2|LINE|L1	-165420	NR_003631	625347.0	Mm.389084	NM_001039041	ENSMUSG00000057223	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo	90.0	-33.0
1477	chr6	11900000	11950000	chr6	12100000	12150000		promoter-TSS (NM_001168382)	promoter-TSS (NM_001168382)	-881	NM_029404	75725.0	Mm.212411	NM_029404	ENSMUSG00000029629	Phf14	1110001C23Rik|4932409F11Rik|5730446A07Rik|AA623952|AV297001|mKIAA0783	PHD finger protein 14	protein-coding	Intergenic	Intergenic	-15420	NR_003631	625347.0	Mm.389084	NM_001039041	ENSMUSG00000057223	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo	-0.0	-3.0
1478	chr6	12300000	12350000	chr6	13250000	13300000		intron (NM_001164805, intron 22 of 26)	intron (NM_001164805, intron 22 of 26)	-215420	NR_003631	625347.0	Mm.389084	NM_001039041	ENSMUSG00000057223	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo	Intergenic	L1Md_F2|LINE|L1	-50035	NM_001368871	232585.0	Mm.389082	NM_001013757	ENSMUSG00000079679	Vwde	Gm467	von Willebrand factor D and EGF domains	protein-coding	-43.0	-10.0
1479	chr6	17050000	17100000	chr6	17600000	17650000		intron (NM_207176, intron 1 of 6)	intron (NM_207176, intron 1 of 6)	9851	NM_207176	21753.0	Mm.436548	NM_011570	ENSMUSG00000029552	Tes	D6Ertd352e|TESS|Tes1|Tes2|testin2	testis derived transcript	protein-coding	Intergenic	MTA_Mm|LTR|ERVL-MaLR	-12010	NM_007604	12343.0	Mm.392504	NM_007604	ENSMUSG00000015733	Capza2	1110053K06Rik|AW208808|Cappa2	capping protein (actin filament) muscle Z-line, alpha 2	protein-coding	2.0	-2.0
1480	chr6	17650000	17700000	chr6	17800000	17850000		Intergenic	ORR1D1|LTR|ERVL-MaLR	-18994	NM_001289625	64213.0	Mm.12051	NM_022332	ENSMUSG00000029534	St7	9430001H04Rik|Fam4a2|HELG|RAY1|SEN4|TSG7	suppression of tumorigenicity 7	protein-coding	intron (NM_001083315, intron 2 of 14)	MuRRS4-int|LTR|ERV1	75830	NM_001083315	64213.0	Mm.12051	NM_022332	ENSMUSG00000029534	St7	9430001H04Rik|Fam4a2|HELG|RAY1|SEN4|TSG7	suppression of tumorigenicity 7	protein-coding	-4.0	15.0
1481	chr6	22300000	22350000	chr6	22450000	22500000		intron (NM_138587, intron 5 of 9)	G-rich|Low_complexity|Low_complexity	31081	NM_138587	27999.0	Mm.490307	NM_138587	ENSMUSG00000029672	Fam3c	D6Wsu176e|Ilei	family with sequence similarity 3, member C	protein-coding	Intergenic	Intergenic	-118919	NM_138587	27999.0	Mm.490307	NM_138587	ENSMUSG00000029672	Fam3c	D6Wsu176e|Ilei	family with sequence similarity 3, member C	protein-coding	6.0	-24.0
1482	chr6	29200000	29250000	chr6	29250000	29300000		Intergenic	B2_Mm2|SINE|B2	-8636	NM_001302934	23917.0	Mm.260707	NM_011829	ENSMUSG00000003500	Impdh1	B930086D20Rik|IMPDH-I	inosine monophosphate dehydrogenase 1	protein-coding	3' UTR (NM_001190461, exon 2 of 2)	3' UTR (NM_001190461, exon 2 of 2)	2374	NM_023516	69573.0	Mm.45161	NM_023516	ENSMUSG00000043421	Hilpda	2310016C08Rik|AW049004|Hig2	hypoxia inducible lipid droplet associated	protein-coding	-2.0	0.0
1483	chr6	29200000	29250000	chr6	31100000	31150000		Intergenic	B2_Mm2|SINE|B2	-8636	NM_001302934	23917.0	Mm.260707	NM_011829	ENSMUSG00000003500	Impdh1	B930086D20Rik|IMPDH-I	inosine monophosphate dehydrogenase 1	protein-coding	intron (NR_110471, intron 3 of 3)	RSINE1|SINE|B4	-61907	NR_029532	387223.0		NR_029532	ENSMUSG00000065604	Mir29b-1	Mirn29b|Mirn29b-1|mir-29b-1	microRNA 29b-1	ncRNA	-2.0	-12.0
1484	chr6	30200000	30250000	chr6	30350000	30400000		intron (NM_001169576, intron 3 of 4)	intron (NM_001169576, intron 3 of 4)	18803	NM_001169577	22214.0	Mm.332967	NM_009459	ENSMUSG00000039159	Ube2h	1500009C23Rik|AI181839|AI326965|AI462483|AW227540|E2-20K|Gid3|N28148|Ubc8	ubiquitin-conjugating enzyme E2H	protein-coding	intron (NM_001311086, intron 5 of 9)	intron (NM_001311086, intron 5 of 9)	16020	NM_001311086	232679.0	Mm.29780	NM_172735	ENSMUSG00000039130	Zc3hc1	1110054L24Rik|AU018540|AU019789|HSPC216|Nipa	zinc finger, C3HC type 1	protein-coding	4.0	3.0
1485	chr6	30400000	30450000	chr6	30950000	31000000		intron (NM_001311087, intron 1 of 8)	intron (NM_001311087, intron 1 of 8)	23145	NM_001311087	76788.0	Mm.277308	NM_029742	ENSMUSG00000029775	Klhdc10	2410127E18Rik|AI593221|mKIAA0265	kelch domain containing 10	protein-coding	Intergenic	Intergenic	-16010	NM_001135093	619665.0	Mm.204671	NM_001135093	ENSMUSG00000073209	Klf14	5330411L03Rik|AL022736|BTEB5	Kruppel-like factor 14	protein-coding	5.0	-3.0
1486	chr6	34450000	34500000	chr6	35500000	35550000		Intergenic	Intergenic	-1356	NM_001363709	12183.0	Mm.282863	NM_007563	ENSMUSG00000038871	Bpgm	AI323730|AL022789|C86192	2,3-bisphosphoglycerate mutase	protein-coding	intron (NM_008098, intron 1 of 3)	intron (NM_008098, intron 1 of 3)	14888	NM_008098	14489.0	Mm.182746	NM_008098	ENSMUSG00000029840	Mtpn	5033418D15Rik|Gcdp|V1	myotrophin	protein-coding	-0.0	3.0
1487	chr6	37550000	37600000	chr6	38050000	38100000		Intergenic	B1_Mus2|SINE|Alu	44827	NM_145364	208665.0	Mm.262635	NM_145364	ENSMUSG00000038641	Akr1d1	-	aldo-keto reductase family 1, member D1	protein-coding	intron (NM_080467, intron 11 of 20)	MTD|LTR|ERVL-MaLR	-28004	NM_177200	320590.0	Mm.197449	NM_177200	ENSMUSG00000029830	Svopl	9430071P14Rik	SV2 related protein homolog (rat)-like	protein-coding	9.0	-6.0
1488	chr6	38300000	38350000	chr6	39350000	39400000		intron (NM_028864, intron 7 of 8)	intron (NM_028864, intron 7 of 8)	-25741	NM_172467	209032.0	Mm.101389	NM_172467	ENSMUSG00000047749	Zc3hav1l	B130055L09Rik|E430016P22Rik	zinc finger CCCH-type, antiviral 1-like	protein-coding	intron (NM_001361617, intron 1 of 16)	intron (NM_001361617, intron 1 of 16)	2435	NR_155076	72144.0	Mm.482167	NM_028123	ENSMUSG00000029924	Slc37a3	2610507O21Rik|AU044904	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	protein-coding	-5.0	0.0
1489	chr6	38700000	38750000	chr6	38900000	38950000		intron (NM_010433, intron 9 of 14)	B2_Mm2|SINE|B2	61931	NM_001101507	665180.0	Mm.349066	NM_001101507	ENSMUSG00000079598	Clec2l	AI414054|AW122724|Gm1064	C-type lectin domain family 2, member L	protein-coding	intron (NM_011539, intron 1 of 12)	intron (NM_011539, intron 1 of 12)	6014	NM_011539	21391.0	Mm.4054	NM_011539	ENSMUSG00000029925	Tbxas1	CYP5|CYP5A1|THAS|TS|TXAS|TXS	thromboxane A synthase 1, platelet	protein-coding	12.0	1.0
1490	chr6	39150000	39200000	chr6	39300000	39350000		intron (NM_001033430, intron 3 of 19)	intron (NM_001033430, intron 3 of 19)	31773	NM_001033430	338523.0	Mm.293175	NM_001033430	ENSMUSG00000042599	Kdm7a	A630082K20Rik|BB041802|Jhdm1d|mKIAA1718	lysine (K)-specific demethylase 7A	protein-coding	Intergenic	RLTR10|LTR|ERVK	52435	NR_155076	72144.0	Mm.482167	NM_028123	ENSMUSG00000029924	Slc37a3	2610507O21Rik|AU044904	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	protein-coding	6.0	10.0
1491	chr6	40300000	40350000	chr6	40450000	40500000		promoter-TSS (NM_023538)	promoter-TSS (NM_023538)	-478	NM_023538	69923.0	Mm.32840	NM_023538	ENSMUSG00000029916	Agk	2610037M15Rik|6720408I04Rik|AI465370|Mulk	acylglycerol kinase	protein-coding	intron (NM_001364578, intron 3 of 6)	RMER6A|LTR|ERVK	3532	NM_001364578	381760.0	Mm.276356	NM_028358	ENSMUSG00000029911	Ssbp1	2810480P10Rik|G630031O20Rik|MtSSB|mtDBP	single-stranded DNA binding protein 1	protein-coding	-0.0	1.0
1492	chr6	40450000	40500000	chr6	42300000	42350000		intron (NM_001364578, intron 3 of 6)	RMER6A|LTR|ERVK	3532	NM_001286663	381760.0	Mm.276356	NM_028358	ENSMUSG00000029911	Ssbp1	2810480P10Rik|G630031O20Rik|MtSSB|mtDBP	single-stranded DNA binding protein 1	protein-coding	promoter-TSS (NM_001113327)	promoter-TSS (NM_001113327)	-360	NM_001113327	76156.0	Mm.234314	NM_029528	ENSMUSG00000029861	Fam131b	6330503C03Rik|6530406I18Rik|AV277466	family with sequence similarity 131, member B	protein-coding	1.0	-0.0
1493	chr6	41100000	41150000	chr6	41500000	41550000		Intergenic	Intergenic	-89491	NM_023333	67373.0	Mm.153729	NM_023333	ENSMUSG00000029882	2210010C04Rik	AV072249	RIKEN cDNA 2210010C04 gene	protein-coding	TTS (NM_009430)	TTS (NM_009430)	3224	NM_009430	22072.0	Mm.276926	NM_009430	ENSMUSG00000057163	Prss2	TRY8|TRYP|Ta|Tesp4|Try2	protease, serine 2	protein-coding	-18.0	1.0
1494	chr6	42200000	42250000	chr6	42350000	42400000		Intergenic	Intergenic	9672	NM_001001453	387515.0	Mm.377922	NM_001001453	ENSMUSG00000051917	Tas2r144	Tas2r40|Tas2r44|mt2r33	taste receptor, type 2, member 144	protein-coding	intron (NR_045169, intron 2 of 3)	intron (NR_045169, intron 2 of 3)	-1732	NM_023580	13835.0	Mm.133330	NM_023580	ENSMUSG00000029859	Epha1	5730453L17Rik|AL033318|Eph|Esk	Eph receptor A1	protein-coding	2.0	-0.0
1495	chr6	47650000	47700000	chr6	47750000	47800000		Intergenic	RMER12B|LTR|ERVK	1737	NR_002841	19799.0		NR_002841		Rn4.5s	-	4.5S RNA	rRNA	Intergenic	MTA_Mm|LTR|ERVL-MaLR	-22075	NR_002841	19799.0		NR_002841		Rn4.5s	-	4.5S RNA	rRNA	0.0	-4.0
1496	chr6	47650000	47700000	chr6	48700000	48750000		Intergenic	RMER12B|LTR|ERVK	1737	NR_002841	19799.0		NR_002841		Rn4.5s	-	4.5S RNA	rRNA	TTS (NM_146167)	TTS (NM_146167)	6379	NM_146167	231932.0	Mm.30479	NM_146167	ENSMUSG00000043931	Gimap7	IAN7|Ian3	GTPase, IMAP family member 7	protein-coding	0.0	1.0
1497	chr6	48400000	48450000	chr6	49300000	49350000		Intergenic	Intergenic	20090	NM_001085415	68910.0	Mm.2464	NM_020589	ENSMUSG00000068551	Zfp467	1190001I08Rik|AB041616|AI426952|AV017623|EZI|MNCb-3350|Znf467	zinc finger protein 467	protein-coding	intron (NM_175098, intron 1 of 2)	(TG)n|Simple_repeat|Simple_repeat	5726	NM_001311112	57895.0	Mm.32416	NM_175098	ENSMUSG00000050786	Ccdc126	6330407D12Rik|AA675040|AI465320|AL022711	coiled-coil domain containing 126	protein-coding	4.0	1.0
1498	chr6	48600000	48650000	chr6	48750000	48800000		Intergenic	Intergenic	-3167	NR_027236	243373.0	Mm.26678	NM_177737	ENSMUSG00000053297	AI854703	AI182503|D630044C04	expressed sequence AI854703	pseudo	Intergenic	L1Md_F2|LINE|L1	-4149	NM_031247	83408.0	Mm.333050	NM_031247	ENSMUSG00000039264	Gimap3	2010110D23Rik|Gimap5|Ian4	GTPase, IMAP family member 3	protein-coding	-1.0	-1.0
1499	chr6	49000000	49050000	chr6	49350000	49400000		Intergenic	Intergenic	-11518	NM_053110	93695.0	Mm.302602	NM_053110	ENSMUSG00000029816	Gpnmb	DC-HIL|Dchil|ipd	glycoprotein (transmembrane) nmb	protein-coding	intron (NM_172727, intron 2 of 6)	intron (NM_172727, intron 2 of 6)	7261	NM_172727	231946.0	Mm.35199	NM_172727	ENSMUSG00000047115	Fam221a	D330028D13Rik	family with sequence similarity 221, member A	protein-coding	-2.0	1.0
